id,label
WEP93138113A_28-APG_ITIS_H115_2_315_2.bmp,1
WEL93628345A_07-SAW-ITISA50-2_28_4.bmp,0
WEL93407711A_03-JVW-ITISA13-1_366_3.bmp,0
WEP93724114A_33-5CW-ITISA51-2_363_2.bmp,0
WEP93723052A_46-5CW-ITISA51-1_340_1.bmp,0
WEL93728915A_24-6BW-ITISA54-2_337_4.bmp,0
WEP93617352A_61-1GW-ITISA49-2_94_1.bmp,0
WEL927267D5A_05-WCM-ITISA53-1_196_2.bmp,0
WEL93419395A_11-5CW-ITISA13-2_362_4.bmp,0
WEL93323515A_05-APG_ITIS_H166_2_211_2.bmp,1
WEP93616953A_26-APG_ITIS_H47_1_78_3.bmp,1
WEP937064T1A_02-3BW-ITISA44-1_1027_1.bmp,0
WEP93723944A_01-5CW-ITISA46-1_1163_3.bmp,0
WEP932015C4A_11-Z2W-ITISA47-1_94_4.bmp,0
WEP93955514A_18-APG_ITIS_H54_2_72_4.bmp,1
WEL93821755A_20-5CW-ITISA49-1_326_1.bmp,0
WEP93027841A_04-APG_ITIS_H44_2_8_3.bmp,1
WEP93424111A_19-APG_ITIS_H09_2_251_3.bmp,1
WEP93712192A_23-1BW-ITISA45-2_319_4.bmp,0
WEL936218K5A_39-3GW-ITISA54-1_376_4.bmp,0
WEP937145G3A_06-A7W-ITISA51-1_193_4.bmp,0
WEP93714351A_06-TVW-ITISA43-2_990_4.bmp,0
WEP93442414A_46-APG_ITIS_H47_2_297_2.bmp,1
WEL92636296A_05-WCJ-ITISA13-2_65_2.bmp,0
WEL93821755A_06-5CW-ITISA50-2_184_4.bmp,0
WEP93730292A_11-5BW-ITISA47-1_201_1.bmp,0
WEP93714312A_14-TVW-ITISA35-2_53_4.bmp,0
WEP938446D2A_42-APG_ITIS_H51_1_333_1.bmp,1
WEP93714353A_05-TVW-ITISA75-1_909_4.bmp,0
WEP93714353A_05-TVW-ITISA75-2_763_1.bmp,0
WEP93800951A_14-ZEW-ITISA73-1_265_2.bmp,0
WEP93714311A_11-TVW-ITISA75-1_260_4.bmp,0
WEL93602114A_01-CFW-ITISA13-2_70_1.bmp,0
WEP93705981A_11-210-ITISA57-2_206_4.bmp,0
WEP93705970A_10-210-ITISA75-2_288_2.bmp,0
WEP93740111A_48-Z3W-ITISA47-1_372_4.bmp,0
WEL936414D5A_13-W1P-ITISA53-2_145_1.bmp,0
WEP93720813A_15-WT6-ITISA43-2_922_3.bmp,0
WEP93708112A_33-RRW-ITISA57-1_69_4.bmp,0
WEP93705970A_11-210-ITISA75-1_6_1.bmp,0
WEP93714253A_10-WDV-ITISA75-1_829_3.bmp,0
WEP937023H7A_06-A4W-ITISA50-1_179_2.bmp,0
WEL93821755A_22-5CW-ITISA51-2_36_4.bmp,0
WEL936218K5A_60-3GW-ITISA54-2_335_3.bmp,0
WEP936233H4A_09-A7W-ITISA43-1_123_1.bmp,0
WEL93728915A_19-6BW-ITISA54-1_90_3.bmp,0
WEP937059A1A_20-210-ITISA57-1_203_2.bmp,0
WEP937068D4A_11-5CW-ITISA51-2_205_4.bmp,1
WEL927267D5A_01-WCM-ITISA52-2_34_1.bmp,0
WEL93407711A_04-JVW-ITISA13-1_375_1.bmp,0
WEP938032B2A_22-A1W-ITISA47-1_335_3.bmp,0
WEP937023H4A_11-A4W-ITISA47-2_263_3.bmp,0
WEP937078H2A_38-5CW-ITISA51-1_173_2.bmp,0
WEP936233H4A_06-A7W-ITISA35-2_179_3.bmp,0
WEP93714353A_07-TVW-ITISA43-2_958_3.bmp,0
WEL936218K5A_39-3GW-ITISA54-1_54_1.bmp,0
WEL93738895A_05-W2G-ITISA54-1_148_3.bmp,0
WEP93707392A_01-WH6-ITISA44-1_210_4.bmp,0
WEL93006413A_01-APG_ITIS_H09_1_191_1.bmp,1
WEP93617351A_12-1GW-ITISA50-1_359_4.bmp,0
WEP93705970A_06-210-ITISA57-1_211_4.bmp,0
WEL93524816A_21-3BW-ITISA53-2_26_3.bmp,0
WEP93806111A_07-WU1-ITISA73-1_318_1.bmp,0
WEL93407711A_04-JVW-ITISA13-1_279_3.bmp,0
WEL93721775A_37-Z1W-ITISA53-1_362_4.bmp,0
WEL927267D5A_21-WCM-ITISA53-1_59_3.bmp,0
WEP93729814A_26-5BW-ITISA50-2_203_1.bmp,0
WEP93622711A_31-LJW-ITISA56-2_180_1.bmp,0
WEP936415R1A_04-APG_ITIS_H166_1_57_4.bmp,1
WEE93600511A_06-A7W-ITISA44-2_259_1.bmp,0
WEP93710351A_07-1KW-ITISA44-1_40_1.bmp,0
WEP931428H4A_46-WR6-ITISA47-1_65_1.bmp,0
WEP93816121A_21-APG_ITIS_H112_1_11_3.bmp,1
WEP93724851A_16-5CW-ITISA43-2_94_3.bmp,0
WEP93714412A_31-WDV-ITISA51-2_283_1.bmp,0
WEL93405925A_06-APG_ITIS_H13_1_145_4.bmp,1
WEL927267D5A_23-WCM-ITISA52-2_198_3.bmp,0
WEP93714414A_23-WDV-ITISA75-1_241_3.bmp,0
WEP93723943A_04-5CW-ITISA46-1_978_3.bmp,0
WEP93705981A_07-210-ITISA57-1_173_3.bmp,0
WEP937304Q3A_17-7CW-ITISA45-1_116_1.bmp,0
WEP937359C5A_06-3BW-ITISA45-2_80_4.bmp,0
WEP93634651A_25-APG_ITIS_H56_2_328_3.bmp,1
WEP93730524A_04-5BW-ITISA73-1_256_1.bmp,0
WEP93714311A_12-TVW-ITISA75-1_272_4.bmp,0
WEP93740112A_41-Z3W-ITISA45-2_356_1.bmp,0
WEP932014G4A_14-Z2W-ITISA44-2_199_1.bmp,0
WEP93724851A_16-5CW-ITISA43-1_207_3.bmp,0
WEL936218K5A_57-3GW-ITISA53-1_259_1.bmp,0
WEP93714311A_08-TVW-ITISA75-1_883_3.bmp,0
WEP93428211A_16-APG_ITIS_H52_2_123_1.bmp,1
WEP93622711A_56-LJW-ITISA56-2_242_1.bmp,0
WEP936218H4A_05-3GW-ITISA49-1_902_4.bmp,0
WEP93617351A_61-1GW-ITISA50-1_10_3.bmp,0
WEP93630953A_27-O2W-ITISA56-2_207_4.bmp,0
WEP93101511A_01-APG_ITIS_H46_2_69_3.bmp,1
WEP937068D4A_56-5CW-ITISA50-2_96_4.bmp,0
WEL93728915A_10-6BW-ITISA54-2_318_4.bmp,0
WEP93341114A_58-APG_ITIS_H54_2_80_2.bmp,1
WEP937059A1A_25-210-ITISA57-1_63_2.bmp,0
WEE939001H0A_14-1FW-ITISA20-2_238_1.bmp,0
WEP937405M4A_06-APG_ITIS_H46_1_301_3.bmp,1
WEP937405K1A_03-Z7W-ITISA45-1_34_2.bmp,0
WEP93714353A_03-TVW-ITISA35-2_618_1.bmp,0
WEP937078H1A_21-5CW-ITISA49-1_169_1.bmp,0
WEP93714412A_26-WDV-ITISA51-1_257_1.bmp,0
WEP93714312A_16-TVW-ITISA35-2_1064_3.bmp,0
WEP93945953A_57-APG_ITIS_H54_1_6_4.bmp,1
WEP936218H4A_05-3GW-ITISA49-1_1230_3.bmp,0
WEE93800542A_01-W1A-ITISA46-1_4_1.bmp,0
WEL93419395A_07-5CW-ITISA13-2_344_1.bmp,0
WEP93630953A_07-O2W-ITISA57-2_277_4.bmp,0
WEP93734012A_15-APG_ITIS_H53_2_922_2.bmp,1
WEE93900170A_12-1FW-ITISA44-2_216_2.bmp,0
WEP93707893A_41-5CW-ITISA49-1_72_1.bmp,0
WEP93622712A_57-LJW-ITISA57-2_356_1.bmp,0
WEP93714253A_08-WDV-ITISA75-2_900_3.bmp,0
WEP931428H4A_41-WR6-ITISA47-1_281_1.bmp,0
WEL936218K5A_56-3GW-ITISA52-2_63_4.bmp,0
WEP93723944A_04-5CW-ITISA46-2_1109_4.bmp,0
WEP93617353A_41-1GW-ITISA51-1_236_4.bmp,0
WEP938017H2A_01-W03-ITISA45-1_6_2.bmp,0
WEE939001H0A_01-1FW-ITISA20-1_199_1.bmp,0
WEP93911211A_31-APG_ITIS_H52_2_128_3.bmp,1
WEP935110D1A_13-APG_ITIS_H115_2_361_4.bmp,1
WEP93803752A_36-A1W-ITISA45-2_361_2.bmp,0
WEL927267D5A_20-WCM-ITISA53-2_227_4.bmp,0
WEP937319M3A_43-7CW-ITISA50-2_78_2.bmp,0
WEP93723052A_51-5CW-ITISA51-1_161_4.bmp,0
WEP93707893A_20-5CW-ITISA51-2_16_3.bmp,0
WEL93728915A_09-6BW-ITISA54-1_362_1.bmp,0
WEP937245C4A_08-5CW-ITISA45-2_279_2.bmp,0
WEE939001B0A_14-1FW-ITISA20-1_145_3.bmp,0
WEL93616818A_05-APG_ITIS_H166_2_108_2.bmp,1
WEL927267D5A_17-WCM-ITISA53-1_227_4.bmp,0
WEP938037G3A_15-A1W-ITISA45-2_162_4.bmp,0
WEP93709792A_21-5CW-ITISA44-1_345_2.bmp,0
WEP93714351A_09-TVW-ITISA43-2_1131_4.bmp,0
WEP93714353A_09-TVW-ITISA75-2_892_1.bmp,0
WEP937078H1A_05-5CW-ITISA49-1_230_4.bmp,0
WEP93617352A_14-1GW-ITISA50-2_251_1.bmp,0
WEL936218K5A_40-3GW-ITISA54-1_128_4.bmp,0
WEE939001K0A_01-1FW-ITISA44-1_330_4.bmp,0
WEP937319M1A_36-7CW-ITISA47-2_40_3.bmp,0
WEP93706811A_21-5CW-ITISA49-1_225_3.bmp,0
WEP93640291A_29-APG_ITIS_H52_2_312_4.bmp,1
WEL927267D5A_17-WCM-ITISA54-2_33_4.bmp,0
WEL93522155A_07-APG_ITIS_H13_2_325_3.bmp,1
WEP93729191A_12-APG_ITIS_H51_1_122_3.bmp,1
WEP93723052A_41-5CW-ITISA50-2_217_4.bmp,0
WEP93705981A_14-210-ITISA57-1_5_2.bmp,0
WEP93714354A_01-TVW-ITISA50-1_1250_4.bmp,0
WEP93720813A_04-WT6-ITISA43-1_763_1.bmp,0
WEP937078H1A_16-5CW-ITISA51-2_22_4.bmp,0
WEP93812712A_13-APG_ITIS_H20_1_302_2.bmp,1
WEP93518593A_26-APG_ITIS_H54_2_62_1.bmp,1
WEP93617353A_31-1GW-ITISA49-1_206_4.bmp,0
WEP937059A1A_28-210-ITISA57-1_104_3.bmp,0
WEP93714352A_05-TVW-ITISA43-1_351_3.bmp,0
WEP937132H1A_18-JYW-ITISA45-1_260_1.bmp,0
WEL936414D5A_19-W1P-ITISA53-2_278_2.bmp,0
WEP93730993A_11-5BW-ITISA45-2_92_2.bmp,0
WEL93514255A_50-APG_ITIS_H50_2_260_4.bmp,1
WEP936170A3A_57-1GW-ITISA44-1_303_3.bmp,0
WEP93714414A_14-WDV-ITISA75-1_154_3.bmp,0
WEP935250D1A_17-APG_ITIS_H54_1_453_1.bmp,1
WEP937068D4A_31-5CW-ITISA51-2_12_4.bmp,0
WEL92208756A_03-U3W-ITISA09-2_306_4.bmp,0
WEP93734012A_11-APG_ITIS_H53_1_389_2.bmp,1
WEP93705981A_09-210-ITISA57-1_174_2.bmp,0
WEL93514258A_29-1FW-ITISA13-2_226_1.bmp,0
WEL93732355A_18-APG_ITIS_H09_2_375_3.bmp,1
WEP93707854A_45-5CW-ITISA44-1_306_4.bmp,0
WEL936218K5A_47-3GW-ITISA54-2_150_1.bmp,0
WEP937297R3A_24-W1A-ITISA73-2_155_3.bmp,0
WEP93729814A_36-5BW-ITISA50-1_63_4.bmp,0
WEP93714315A_01-TVW-ITISA43-2_257_3.bmp,0
WEP937064T2A_08-3BW-ITISA44-2_496_4.bmp,0
WEP93730521A_04-5BW-ITISA73-2_344_4.bmp,0
WEP93714313A_02-TVW-ITISA35-2_1255_1.bmp,0
WEL93603914A_23-AVW-ITISA13-2_212_1.bmp,0
WEP93806354A_11-WU9-ITISA73-1_152_3.bmp,0
WEP935326D3A_19-APG_ITIS_H09_2_294_4.bmp,1
WEP937078H1A_16-5CW-ITISA51-2_59_2.bmp,0
WEP932014H4A_06-Z2W-ITISA20-2_45_3.bmp,0
WEP93714414A_21-WDV-ITISA75-1_22_2.bmp,0
WEL93803955A_43-APG_ITIS_H166_2_200_4.bmp,1
WEP93714352A_07-TVW-ITISA75-1_918_4.bmp,0
WEP93617353A_56-1GW-ITISA51-2_74_3.bmp,0
WEP93800954A_04-ZEW-ITISA73-1_385_3.bmp,1
WEL93522411A_03-APG_ITIS_H166_2_155_4.bmp,1
WEP93714353A_12-TVW-ITISA75-1_455_4.bmp,0
WEL93514258A_28-1FW-ITISA13-2_72_4.bmp,0
WEL93628345A_07-SAW-ITISA50-2_245_2.bmp,0
WEP93614816A_03-WJL-ITISA56-1_323_1.bmp,0
WEL93407711A_05-JVW-ITISA13-1_294_4.bmp,0
WEP93724851A_16-5CW-ITISA43-2_355_1.bmp,0
WEP937068H3A_30-5CW-ITISA45-1_376_3.bmp,0
WEP937078H2A_38-5CW-ITISA51-2_226_1.bmp,0
WEP93707311A_46-WH6-ITISA44-1_29_4.bmp,0
WEL930041D5A_06-WV3-ITISA09-1_228_4.bmp,0
WEL930041D5A_03-WV3-ITISA09-1_14_2.bmp,0
WEP93808121A_04-PFW-ITISA73-2_23_2.bmp,0
WEP93800954A_01-ZEW-ITISA73-2_69_2.bmp,0
WEP93806113A_07-WU1-ITISA73-1_189_1.bmp,0
WEL927267D5A_21-WCM-ITISA53-1_262_1.bmp,0
WEL93514258A_41-1FW-ITISA13-2_46_3.bmp,0
WEP93714414A_24-WDV-ITISA35-2_378_1.bmp,0
WEP93617351A_41-1GW-ITISA51-1_53_4.bmp,0
WEP93930414A_15-APG_ITIS_H54_2_331_1.bmp,1
WEP93630953A_18-O2W-ITISA57-1_61_4.bmp,0
WEP93614816A_04-WJL-ITISA57-1_135_1.bmp,0
WEL93728915A_07-6BW-ITISA54-1_85_4.bmp,0
WEP93712152A_01-1BW-ITISA46-2_198_1.bmp,0
WEE93600513A_08-A7W-ITISA44-1_162_1.bmp,0
WEP935326D3A_21-APG_ITIS_H09_2_67_4.bmp,1
WEL93524816A_33-3BW-ITISA52-1_135_3.bmp,0
WEP93424111A_21-APG_ITIS_H09_2_24_3.bmp,1
WEP93724112A_41-5CW-ITISA50-2_177_4.bmp,0
WEP93705970A_30-210-ITISA57-1_186_4.bmp,0
WEP938028J3A_01-W1A-ITISA73-1_138_3.bmp,0
WEP93630953A_27-O2W-ITISA56-2_86_3.bmp,0
WEP93723054A_16-5CW-ITISA50-1_9_4.bmp,0
WEP93714414A_23-WDV-ITISA75-1_193_3.bmp,0
WEL936218K5A_40-3GW-ITISA54-2_139_4.bmp,0
WEE939001B0A_06-1FW-ITISA20-1_357_4.bmp,0
WEP93707892A_36-5CW-ITISA49-1_267_2.bmp,0
WEE93900160A_01-1FW-ITISA20-2_362_3.bmp,0
WEP93729891A_01-5BW-ITISA47-1_369_4.bmp,0
WEP93705970A_02-210-ITISA57-2_293_2.bmp,0
WEP93338852A_01-APG_ITIS_H53_1_478_3.bmp,1
WEL93728915A_19-6BW-ITISA54-1_156_4.bmp,0
WEP937118E1A_01-3BW-ITISA49-1_703_1.bmp,0
WEP93714353A_11-TVW-ITISA75-1_442_4.bmp,0
WEL93524816A_13-3BW-ITISA52-1_38_1.bmp,0
WEL93407711A_02-JVW-ITISA13-1_216_3.bmp,0
WEP93729891A_17-5BW-ITISA47-2_368_4.bmp,0
WEP93724191A_01-5CW-ITISA47-1_111_2.bmp,0
WEP93420796A_02-APG_ITIS_H44_1_327_3.bmp,1
WEL93732615A_04-APG_ITIS_H09_1_67_3.bmp,1
WEP93708783A_31-Z3W-ITISA44-2_98_1.bmp,0
WEE939001H0A_06-1FW-ITISA20-2_172_2.bmp,0
WEP93712192A_23-1BW-ITISA45-1_355_1.bmp,0
WEP93724811A_26-5CW-ITISA43-1_9_2.bmp,0
WEP931428H4A_46-WR6-ITISA47-1_336_3.bmp,0
WEP937064T1A_02-3BW-ITISA44-2_1072_1.bmp,0
WEP936170A3A_12-1GW-ITISA44-1_277_4.bmp,0
WEL93709455A_02-5BW-ITISA54-1_220_1.bmp,0
WEP93808144A_21-PFW-ITISA73-1_376_4.bmp,0
WEP93705841A_10-110-ITISA57-2_7_3.bmp,0
WEP93609595A_14-A7W-ITISA75-1_78_2.bmp,0
WEP93739454A_11-WZS-ITISA73-1_887_3.bmp,0
WEP937319M4A_10-7CW-ITISA50-1_256_1.bmp,0
WEP93815553A_31-APG_ITIS_H50_2_101_1.bmp,1
WEP937115F4A_01-3BW-ITISA45-2_241_1.bmp,0
WEP937068D4A_31-5CW-ITISA51-2_95_4.bmp,0
WEP938028K3A_10-W1A-ITISA47-2_335_2.bmp,0
WEP93724112A_51-5CW-ITISA51-1_195_3.bmp,0
WEL93332215A_14-APG_ITIS_H166_1_256_3.bmp,1
WEP93714353A_15-TVW-ITISA75-2_204_3.bmp,0
WEL93728915A_16-6BW-ITISA54-1_243_1.bmp,0
WEP93707311A_46-WH6-ITISA44-1_53_1.bmp,0
WEP93609595A_13-A7W-ITISA75-1_185_2.bmp,0
WEL93738895A_03-W2G-ITISA54-2_233_1.bmp,0
WEL930041D5A_04-WV3-ITISA09-1_169_1.bmp,0
WEL93301616A_01-Z2W-ITISA09-2_291_3.bmp,0
WEP934289M2A_68-APG_ITIS_H52_1_248_2.bmp,1
WEP93714351A_02-TVW-ITISA75-1_634_1.bmp,0
WEP937312E3A_01-W4R-ITISA45-2_91_4.bmp,0
WEL927267D5A_27-WCM-ITISA52-2_29_2.bmp,0
WEP93714414A_05-WDV-ITISA43-2_167_1.bmp,0
WEP93705831A_10-110-ITISA57-2_248_1.bmp,0
WEP93714412A_41-WDV-ITISA51-1_101_4.bmp,0
WEP93424912A_07-APG_ITIS_H56_2_354_1.bmp,1
WEP93712152A_06-1BW-ITISA46-1_163_1.bmp,0
WEL927267D5A_22-WCM-ITISA52-2_327_1.bmp,0
WEP93714414A_24-WDV-ITISA35-2_192_1.bmp,0
WEP93808144A_29-PFW-ITISA73-1_343_4.bmp,0
WEL936218K5A_51-3GW-ITISA54-1_97_2.bmp,0
WEP93622712A_27-LJW-ITISA56-2_8_2.bmp,0
WEL930041D5A_09-WV3-ITISA09-1_151_3.bmp,0
WEP938028J1A_11-W1A-ITISA73-1_369_4.bmp,0
WEP93714414A_14-WDV-ITISA75-2_245_3.bmp,0
WEL93726565A_12-APG_ITIS_H52_1_258_2.bmp,1
WEP93730464A_01-7CW-ITISA47-1_151_2.bmp,0
WEL927267D5A_20-WCM-ITISA53-2_219_1.bmp,0
WEP93808144A_01-PFW-ITISA73-1_385_3.bmp,1
WEP93724114A_01-5CW-ITISA51-1_6_3.bmp,0
WEL930041D5A_05-WV3-ITISA09-1_344_4.bmp,0
WEL93419395A_09-5CW-ITISA13-2_253_3.bmp,0
WEP93714414A_39-WDV-ITISA43-1_347_1.bmp,0
WEP93326356A_03-APG_ITIS_H09_2_24_1.bmp,1
WEL93821755A_06-5CW-ITISA50-1_8_4.bmp,0
WEP93705970A_05-210-ITISA75-1_4_1.bmp,0
WEL93601715A_03-LWW-ITISA13-1_209_2.bmp,0
WEP93714412A_56-WDV-ITISA51-1_270_4.bmp,0
WEP937078H2A_16-5CW-ITISA49-1_155_2.bmp,0
WEP937132H3A_19-JYW-ITISA47-1_16_1.bmp,0
WEL93728915A_41-6BW-ITISA35-2_214_1.bmp,0
WEP93808410A_01-VDW-ITISA73-1_135_1.bmp,0
WEP93707892A_28-5CW-ITISA49-1_25_1.bmp,0
WEP93102841A_06-APG_ITIS_H46_1_264_4.bmp,1
WEP93708783A_31-Z3W-ITISA44-2_327_4.bmp,0
WEL93821755A_25-5CW-ITISA49-1_224_1.bmp,0
WEL927267D5A_27-WCM-ITISA52-2_206_1.bmp,0
WEP93714414A_18-WDV-ITISA43-1_260_2.bmp,0
WEL93728915A_20-6BW-ITISA54-1_220_1.bmp,0
WEL93728915A_29-6BW-ITISA54-1_385_2.bmp,1
WEP937064T2A_08-3BW-ITISA44-2_659_3.bmp,0
WEP93714414A_14-WDV-ITISA75-2_109_3.bmp,0
WEL930041D5A_12-WV3-ITISA13-1_309_2.bmp,0
WEP93617352A_36-1GW-ITISA49-2_105_4.bmp,0
WEP93705970A_06-210-ITISA57-1_329_2.bmp,0
WEL936218K5A_37-3GW-ITISA54-1_174_1.bmp,0
WEP937064T1A_07-3BW-ITISA44-1_69_3.bmp,0
WEP93730523A_12-5BW-ITISA73-2_351_4.bmp,0
WEP93723941A_04-5CW-ITISA46-1_555_3.bmp,0
WEL930445R6A_03-APG_ITIS_H166_2_312_3.bmp,1
WEL93514258A_27-1FW-ITISA13-1_78_4.bmp,0
WEE939001H0A_11-1FW-ITISA20-2_206_4.bmp,0
WEP93322591A_14-APG_ITIS_H166_1_268_4.bmp,1
WEP937064T1A_07-3BW-ITISA44-2_355_1.bmp,0
WEP93707892A_28-5CW-ITISA49-1_310_2.bmp,0
WEP93630953A_01-O2W-ITISA57-2_56_4.bmp,0
WEL93821755A_26-5CW-ITISA51-2_374_1.bmp,0
WEP93617074A_17-1GW-ITISA56-1_298_2.bmp,0
WEP93714313A_07-TVW-ITISA75-1_960_3.bmp,0
WEP937059A1A_29-210-ITISA57-2_145_3.bmp,0
WEL93523912A_13-WSC-ITISA13-1_71_3.bmp,0
WEL93407711A_05-JVW-ITISA13-1_157_3.bmp,0
WEP937059A1A_11-210-ITISA57-1_163_4.bmp,0
WEL93625615A_13-APG_ITIS_H53_2_315_1.bmp,1
WEL93514258A_29-1FW-ITISA13-1_228_3.bmp,0
WEP93740112A_31-Z3W-ITISA45-1_228_1.bmp,0
WEP931162D4A_54-APG_ITIS_H50_2_345_3.bmp,1
WEP937292H2A_24-APG_ITIS_H57_1_103_4.bmp,1
WEP93708112A_33-RRW-ITISA57-1_80_4.bmp,0
WEL93513318A_02-1GW-ITISA53-2_254_4.bmp,0
WEP93906812A_21-APG_ITIS_H57_1_102_2.bmp,1
WEP93808310A_11-VAW-ITISA73-1_267_4.bmp,0
WEL93419395A_11-5CW-ITISA13-2_242_4.bmp,0
WEP93714414A_17-WDV-ITISA35-2_92_3.bmp,0
WEL93821755A_22-5CW-ITISA51-1_143_3.bmp,0
WEP937068H2A_14-5CW-ITISA46-2_367_4.bmp,0
WEP93724194A_20-5CW-ITISA47-2_140_1.bmp,0
WEP93617353A_01-1GW-ITISA50-2_387_3.bmp,1
WEP93714414A_17-WDV-ITISA35-2_304_1.bmp,0
WEP930241H4A_34-APG_ITIS_H44_2_115_4.bmp,1
WEP93622711A_47-LJW-ITISA56-2_54_1.bmp,0
WEL93738895A_03-W2G-ITISA54-1_305_1.bmp,0
WEP93706031A_08-W1W-ITISA57-2_230_4.bmp,0
WEL93524816A_38-3BW-ITISA53-2_132_1.bmp,0
WEP93730521A_04-5BW-ITISA73-1_214_1.bmp,0
WEP938032B1A_06-A1W-ITISA47-1_64_4.bmp,0
WEL92208756A_03-U3W-ITISA09-1_271_2.bmp,0
WEP93724114A_01-5CW-ITISA51-1_4_3.bmp,0
WEL93821755A_12-5CW-ITISA49-1_4_2.bmp,0
WEL91128011A_01-W20-ITISA09-2_251_2.bmp,0
WEL93725755A_10-APG_ITIS_H53_1_155_3.bmp,1
WEP93740111A_37-Z3W-ITISA47-1_365_4.bmp,0
WEP93622711A_47-LJW-ITISA56-2_184_4.bmp,0
WEP937059A1A_18-210-ITISA57-2_69_4.bmp,0
WEP93852311B_13-APG_ITIS_H75_1_326_1.bmp,1
WEP93617354A_31-1GW-ITISA47-1_348_3.bmp,0
WEP93614816A_03-WJL-ITISA56-2_357_4.bmp,0
WEP93617351A_31-1GW-ITISA51-2_289_1.bmp,0
WEL93019915A_01-WS4-ITISA09-1_226_4.bmp,0
WEP93810572A_07-APG_ITIS_H20_1_37_1.bmp,1
WEP93725824A_06-W1A-ITISA45-1_378_2.bmp,0
WEP93707311A_34-WH6-ITISA44-1_348_4.bmp,0
WEP93809111A_14-PTW-ITISA73-2_106_2.bmp,0
WEP93617353A_26-1GW-ITISA50-1_243_4.bmp,0
WEP93725454A_14-5CW-ITISA73-1_793_4.bmp,0
WEP937059A1A_25-210-ITISA57-2_111_4.bmp,0
WEP937400J5A_02-A1W-ITISA47-2_153_1.bmp,0
WEP93614816A_03-WJL-ITISA56-2_179_2.bmp,0
WEL927267D5A_20-WCM-ITISA53-2_354_3.bmp,0
WEP93123511A_08-APG_ITIS_H20_2_355_3.bmp,1
WEP93705970A_16-210-ITISA75-1_236_4.bmp,0
WEL93728915A_09-6BW-ITISA54-2_199_3.bmp,0
WEP931428N5A_01-WR6-ITISA56-2_112_4.bmp,0
WEP93808810A_44-VGW-ITISA73-1_290_4.bmp,0
WEL927267D5A_26-WCM-ITISA53-2_234_1.bmp,0
WEL927267D5A_18-WCM-ITISA54-2_316_1.bmp,0
WEP938341H1A_06-APG_ITIS_H44_2_327_4.bmp,1
WEP93714315A_01-TVW-ITISA43-1_1176_4.bmp,0
WEL937274C5A_07-APG_ITIS_H13_1_249_4.bmp,1
WEP937245C3A_08-5CW-ITISA47-2_445_4.bmp,0
WEP93641013A_07-W7P-ITISA57-1_163_4.bmp,0
WEE939001B0A_06-1FW-ITISA20-1_18_4.bmp,0
WEP93539013A_44-APG_ITIS_H111_1_159_2.bmp,1
WEL936414D5A_11-W1P-ITISA53-2_233_4.bmp,0
WEP93714351A_05-TVW-ITISA43-2_911_3.bmp,0
WEP93723052A_41-5CW-ITISA50-1_125_1.bmp,0
WEL936218K5A_38-3GW-ITISA52-2_285_2.bmp,0
WEL927267D5A_20-WCM-ITISA53-2_160_3.bmp,0
