id,label
WEP93641014A_03-W7P-ITISA57-2_381_1.bmp,0
WEL930041D5A_05-WV3-ITISA13-2_142_1.bmp,0
WEP93216011A_01-APG_ITIS_H75_2_535_3.bmp,1
WEP93723054A_61-5CW-ITISA50-2_38_2.bmp,0
WEP93808111A_01-PFW-ITISA73-1_28_2.bmp,0
WEP936170A3A_11-1GW-ITISA44-1_39_1.bmp,0
WEL938013G5A_22-APG_ITIS_H13_1_267_3.bmp,1
WEP93714451A_19-WDV-ITISA47-1_373_4.bmp,0
WEP937078D2A_57-5CW-ITISA44-1_288_3.bmp,0
WEP93714353A_06-TVW-ITISA43-1_951_3.bmp,0
WEL93407711A_04-JVW-ITISA13-1_147_3.bmp,0
WEP93424111A_24-APG_ITIS_H09_1_221_1.bmp,1
WEP93705981A_22-210-ITISA57-1_326_2.bmp,0
WEP93705831A_01-110-ITISA57-2_365_1.bmp,0
WEP93717611A_21-APG_ITIS_H56_1_363_4.bmp,1
WEP93936612A_15-APG_ITIS_H43_2_236_2.bmp,1
WEL93728915A_31-6BW-ITISA54-1_202_1.bmp,0
WEL93301616A_02-Z2W-ITISA09-1_175_3.bmp,0
WEP93622711A_47-LJW-ITISA56-2_373_1.bmp,0
WEP93719142A_11-ZEW-ITISA73-1_370_4.bmp,0
WEP933404M3A_35-APG_ITIS_H52_2_220_1.bmp,1
WEL93634445A_08-APG_ITIS_H54_2_91_2.bmp,1
WEP93720320A_01-WT4-ITISA45-1_738_1.bmp,0
WEP93714352A_15-TVW-ITISA43-1_927_2.bmp,0
WEP93714312A_16-TVW-ITISA35-2_898_2.bmp,0
WEL93218915A_05-APG_ITIS_H13_1_45_3.bmp,1
WEP93814110A_22-APG_ITIS_H74_1_101_2.bmp,1
WEP93714112A_01-TXW-ITISA45-2_220_3.bmp,0
WEP937262D2A_11-6CW-ITISA45-1_213_1.bmp,0
WEP937059A1A_17-210-ITISA57-2_198_1.bmp,0
WEP93708112A_33-RRW-ITISA57-2_326_4.bmp,0
WEL93738895A_04-W2G-ITISA54-2_344_1.bmp,0
WEP93714414A_15-WDV-ITISA75-2_339_4.bmp,0
WEP93720410A_01-Z2W-ITISA51-1_78_2.bmp,0
WEP93714313A_14-TVW-ITISA43-2_814_4.bmp,0
WEL93536213A_11-APG_ITIS_H166_1_94_4.bmp,1
WEP93714414A_21-WDV-ITISA75-2_16_2.bmp,0
WEL93821755A_12-5CW-ITISA51-2_159_4.bmp,0
WEL93728915A_18-6BW-ITISA54-1_164_1.bmp,0
WEP93852092A_36-APG_ITIS_H54_1_202_4.bmp,1
WEP93529071A_04-APG_ITIS_H53_2_147_3.bmp,1
WEP93041711A_18-APG_ITIS_H20_2_301_3.bmp,1
WEP93739454A_12-WZS-ITISA73-2_907_3.bmp,0
WEP93242153A_14-APG_ITIS_H45_2_223_3.bmp,1
WEL936218K5A_14-3GW-ITISA53-1_295_1.bmp,0
WEP93714414A_41-WDV-ITISA35-2_99_1.bmp,0
WEP938037G3A_26-A1W-ITISA45-1_51_4.bmp,0
WEP937132H4A_01-JYW-ITISA47-1_26_3.bmp,0
WEP93608714A_70-APG_ITIS_H111_1_85_1.bmp,1
WEP936233H4A_20-A7W-ITISA75-1_79_4.bmp,0
WEP93724194A_20-5CW-ITISA47-2_231_1.bmp,0
WEL927267D5A_21-WCM-ITISA53-1_33_4.bmp,0
WEP93800594A_01-A7W-ITISA45-1_110_1.bmp,0
WEP93630953A_21-O2W-ITISA56-2_122_1.bmp,0
WEP93848011A_31-APG_ITIS_H50_2_91_4.bmp,1
WEP937297M4A_46-W1A-ITISA50-1_371_4.bmp,0
WEP934243B1A_09-APG_ITIS_H52_1_220_4.bmp,1
WEL93831155A_58-APG_ITIS_H09_1_327_1.bmp,1
WEP933187M2A_59-APG_ITIS_H52_1_151_3.bmp,1
WEP931172D3A_46-APG_ITIS_H74_1_140_3.bmp,1
WEP93142854A_58-WR6-ITISA44-1_86_3.bmp,0
WEL91128011A_01-W20-ITISA09-1_336_3.bmp,0
WEP93641013A_07-W7P-ITISA57-2_337_2.bmp,0
WEP93714311A_06-TVW-ITISA35-1_939_3.bmp,0
WEL93523912A_41-WSC-ITISA13-2_143_4.bmp,0
WEP93808143A_07-PFW-ITISA73-2_206_3.bmp,0
WEP93706894A_56-5CW-ITISA35-1_10_1.bmp,0
WEP93723941A_04-5CW-ITISA46-2_99_3.bmp,0
WEL91209018A_08-WSC-ITISA09-1_343_3.bmp,0
WEP93708112A_24-RRW-ITISA57-2_313_3.bmp,0
WEL93043595A_13-APG_ITIS_H52_1_37_3.bmp,1
WEP93714313A_06-TVW-ITISA35-2_573_4.bmp,0
WEP93708112A_29-RRW-ITISA57-1_354_1.bmp,0
WEP932014G4A_01-Z2W-ITISA44-2_221_1.bmp,0
WEP93726293A_46-6CW-ITISA46-1_282_3.bmp,0
WEL92944296A_05-APG_ITIS_H09_1_187_3.bmp,1
WEP93723414A_01-APG_ITIS_H53_1_78_1.bmp,1
WEP93724952A_21-APG_ITIS_H112_1_209_4.bmp,1
WEP937145G1A_01-APG_ITIS_H52_1_47_3.bmp,1
WEL93407711A_03-JVW-ITISA13-1_294_2.bmp,0
WEP93725592A_07-W1A-ITISA45-1_316_1.bmp,0
WEP93616063A_08-APG_ITIS_H54_2_107_2.bmp,1
WEP93806113A_37-WU1-ITISA73-1_250_2.bmp,0
WEP93829754A_13-APG_ITIS_H45_2_102_3.bmp,1
WEL93723955A_19-5CW-ITISA53-2_254_1.bmp,0
WEP933101D3A_21-APG_ITIS_H73_2_71_2.bmp,1
WEP93014573A_02-APG_ITIS_H115_1_791_3.bmp,1
WEL93407711A_01-JVW-ITISA13-1_312_3.bmp,0
WEL91209018A_32-WSC-ITISA09-1_234_3.bmp,0
WEL936414D5A_13-W1P-ITISA54-1_349_4.bmp,0
WEP93730524A_04-5BW-ITISA73-2_367_4.bmp,0
WEL929404C5A_05_2_180_2.bmp,1
WEL93523912A_02-WSC-ITISA13-1_190_3.bmp,0
WEL93001815A_01_1_251_1.bmp,1
WEE93500113A_11-Y4W-ITISA44-2_119_4.bmp,0
WEP93212412A_01-APG_ITIS_H54_2_365_4.bmp,1
WEP93724114A_41-5CW-ITISA51-2_142_4.bmp,0
WEP938002K2B_09-A7W-ITISA45-2_265_2.bmp,0
WEP936312D3A_46-APG_ITIS_H51_2_62_4.bmp,1
WEP932241D2A_05-APG_ITIS_H20_1_680_4.bmp,1
WEL93723955A_30-5CW-ITISA54-1_80_4.bmp,0
WEP93714412A_20-WDV-ITISA50-1_351_4.bmp,0
WEP934185M1A_17-APG_ITIS_H116_2_97_1.bmp,1
WEL927267D5A_20-WCM-ITISA53-1_210_2.bmp,0
WEP93724193A_16-5CW-ITISA46-1_261_4.bmp,0
WEL927267D5A_20-WCM-ITISA53-1_17_1.bmp,0
WEP937359C5A_01-3BW-ITISA45-2_204_2.bmp,0
WEP93740111A_31-Z3W-ITISA47-1_149_3.bmp,0
WEP93808144A_27-PFW-ITISA73-2_173_4.bmp,0
WEP93617352A_51-1GW-ITISA51-1_90_3.bmp,0
WEP93740111A_50-Z3W-ITISA47-1_309_4.bmp,0
WEP93705970A_23-210-ITISA75-2_381_1.bmp,0
WEP93705981A_15-210-ITISA57-1_214_3.bmp,0
WEP937068H3A_16-5CW-ITISA45-2_161_1.bmp,0
WEP93740111A_55-Z3W-ITISA47-1_313_4.bmp,0
WEL927267D5A_20-WCM-ITISA53-1_216_1.bmp,0
WEP93535412B_08-APG_ITIS_H116_1_144_2.bmp,1
WEP93854213A_01-APG_ITIS_H46_1_233_2.bmp,1
WEP93630834A_06-SAW-ITISA44-2_374_4.bmp,0
WEL936218K5A_51-3GW-ITISA54-1_101_1.bmp,0
WEP93724114A_20-5CW-ITISA51-1_320_1.bmp,0
WEP93729892A_01-5BW-ITISA47-1_7_1.bmp,0
WEP932014G4A_07-Z2W-ITISA44-1_39_1.bmp,0
WEP93424111A_19-APG_ITIS_H09_1_152_3.bmp,1
WEP937225H2A_04-APG_ITIS_H115_1_156_2.bmp,1
WEL93821755A_29-5CW-ITISA51-2_222_1.bmp,0
WEP93740111A_54-Z3W-ITISA47-1_361_4.bmp,0
WEL93821755A_22-5CW-ITISA51-2_82_3.bmp,0
WEL93821755A_09-5CW-ITISA50-2_132_4.bmp,0
WEL93514258A_42-1FW-ITISA13-2_200_3.bmp,0
WEP93812712A_16-APG_ITIS_H20_1_34_2.bmp,1
WEP93712115A_01-1BW-ITISA51-2_125_3.bmp,0
WEP93714312A_16-TVW-ITISA35-2_1167_2.bmp,0
WEP937064T1A_07-3BW-ITISA44-1_841_4.bmp,0
WEP93712194A_01-1BW-ITISA46-1_351_2.bmp,0
WEP93622711A_21-LJW-ITISA56-2_184_1.bmp,0
WEE939001H0A_01-1FW-ITISA20-1_157_4.bmp,0
WEP93724113A_09-5CW-ITISA51-1_225_4.bmp,0
WEP93714353A_07-TVW-ITISA43-2_958_3.bmp,0
WEP93524853A_07-APG_ITIS_H53_2_231_2.bmp,1
WEL93631015A_03-APG_ITIS_H09_1_345_3.bmp,1
WEL93524715A_01-APG_ITIS_H13_1_42_1.bmp,1
WEP93841213A_13-APG_ITIS_H46_2_1209_1.bmp,1
WEP937154U2A_06-A7W-ITISA45-2_310_4.bmp,0
WEP93424114A_32-APG_ITIS_H13_1_254_3.bmp,1
WEP938017H2A_01-W03-ITISA45-1_320_4.bmp,0
WEL930041D5A_05-WV3-ITISA09-1_139_1.bmp,0
WEP93705970A_12-210-ITISA35-2_297_1.bmp,0
WEL93516614A_07-2NW-ITISA13-1_108_3.bmp,0
WEP93609595A_01-A7W-ITISA75-1_170_3.bmp,0
WEP93730521A_04-5BW-ITISA73-1_241_4.bmp,0
WEP93617352A_66-1GW-ITISA51-1_301_2.bmp,0
WEP93610193A_26-APG_ITIS_H50_1_281_1.bmp,1
WEL93512825A_12-APG_ITIS_H166_1_305_4.bmp,1
WEP938454M2A_10-APG_ITIS_H112_1_204_2.bmp,1
WEP93714254A_07-WDV-ITISA75-1_120_3.bmp,0
WEP938034A5A_01-7CW-ITISA45-2_257_1.bmp,0
WEP937226B6A_06-L4W-ITISA20-2_63_1.bmp,0
WEP93624412A_33-APG_ITIS_H75_1_110_3.bmp,1
WEL93821755A_23-5CW-ITISA51-2_132_1.bmp,0
WEP93714414A_18-WDV-ITISA43-2_356_3.bmp,0
WEP93723052A_11-5CW-ITISA51-1_348_4.bmp,0
WEP93723151A_58-5CW-ITISA51-2_298_1.bmp,0
WEP93723944A_04-5CW-ITISA46-2_958_1.bmp,0
WEP93706894A_12-5CW-ITISA35-1_371_2.bmp,0
WEL92815614A_01-APG_ITIS_H09_1_289_1.bmp,1
WEP93622711A_44-LJW-ITISA56-2_8_1.bmp,0
WEP93708112A_44-RRW-ITISA57-1_142_4.bmp,0
WEL93601715A_03-LWW-ITISA13-2_290_1.bmp,0
WEP938480D3A_36-APG_ITIS_H46_2_105_2.bmp,1
WEP93727116A_06-APG_ITIS_H73_2_298_1.bmp,1
WEP93714311A_01-TVW-ITISA35-1_268_3.bmp,0
WEP936170A3A_11-1GW-ITISA44-1_293_4.bmp,0
WEP93714412A_03-WDV-ITISA50-2_361_1.bmp,0
WEL93805811A_16-WB3-ITISA51-1_252_3.bmp,0
WEL93501695A_21-APG_ITIS_H53_2_275_2.bmp,1
WEL927267D5A_26-WCM-ITISA53-2_61_1.bmp,0
WEL93524816A_21-3BW-ITISA53-1_94_3.bmp,0
WEP93708112A_41-RRW-ITISA57-1_328_2.bmp,0
WEL93120955A_38-APG_ITIS_H09_2_148_2.bmp,1
WEP93714351A_04-TVW-ITISA43-2_1096_4.bmp,0
WEP93424691A_52-APG_ITIS_H54_1_320_3.bmp,1
WEP93730524A_04-5BW-ITISA73-2_304_4.bmp,0
WEP93808212A_24-UTW-ITISA73-2_230_2.bmp,0
WEP934187H2A_51-APG_ITIS_H54_2_264_1.bmp,1
WEL927267D5A_15-WCM-ITISA53-2_223_4.bmp,0
WEP93630252A_01-WT6-ITISA44-1_223_1.bmp,0
WEL93407711A_03-JVW-ITISA13-1_373_4.bmp,0
WEP93724113A_11-5CW-ITISA50-2_301_3.bmp,0
WEP93622711A_04-LJW-ITISA56-2_55_1.bmp,0
WEP93518593A_24-APG_ITIS_H54_2_99_1.bmp,1
WEP935326D3A_20-APG_ITIS_H09_2_132_4.bmp,1
WEP931195B4A_17-APG_ITIS_H20_2_166_4.bmp,1
WEP93714454A_16-WDV-ITISA50-1_57_2.bmp,0
WEP93622711A_04-LJW-ITISA56-2_57_1.bmp,0
WEL93728915A_10-6BW-ITISA54-2_330_4.bmp,0
WEP937023H4A_11-A4W-ITISA47-1_37_1.bmp,0
WEP937068H3A_21-5CW-ITISA45-2_120_2.bmp,0
WEP937059A1A_26-210-ITISA57-1_141_4.bmp,0
WEP937405M1A_04-Z7W-ITISA47-2_140_4.bmp,0
WEL93805811A_09-WB3-ITISA51-2_381_1.bmp,0
WEL93800555A_26-APG_ITIS_H13_2_30_3.bmp,1
WEL927267D5A_20-WCM-ITISA53-1_225_2.bmp,0
WEL93528615A_11-A7W-ITISA13-2_113_3.bmp,0
WEP93714412A_49-WDV-ITISA50-2_94_2.bmp,0
WEP93728492A_20-APG_ITIS_H57_1_348_3.bmp,1
WEP937267R2A_01-APG_ITIS_H43_2_329_3.bmp,1
WEL93514258A_41-1FW-ITISA13-1_288_4.bmp,0
WEL936218K5A_50-3GW-ITISA52-2_295_2.bmp,0
WEL93728915A_18-6BW-ITISA54-2_195_1.bmp,0
WEL936218K5A_11-3GW-ITISA54-2_107_4.bmp,0
WEL93728915A_25-6BW-ITISA54-2_211_3.bmp,0
WEP93617352A_61-1GW-ITISA49-1_87_1.bmp,0
WEL93728915A_34-6BW-ITISA54-1_304_4.bmp,0
WEP93641014A_02-W7P-ITISA57-1_142_2.bmp,0
WEP93714254A_10-WDV-ITISA75-2_33_1.bmp,0
WEL93728915A_30-6BW-ITISA54-1_240_1.bmp,0
WEP938032B1A_16-A1W-ITISA47-1_61_1.bmp,0
WEP935298D1A_02-APG_ITIS_H53_1_528_4.bmp,1
WEL93723955A_32-5CW-ITISA54-2_8_2.bmp,0
WEP937285C1A_04-W7X-ITISA73-2_41_2.bmp,0
WEP93617074A_17-1GW-ITISA56-1_58_1.bmp,0
WEP93723993A_05-5CW-ITISA45-1_1095_1.bmp,0
WEL93012714A_06_2_210_2.bmp,1
WEP93104462A_01-APG_ITIS_H111_2_52_2.bmp,1
WEP93327953A_36-APG_ITIS_H46_1_97_1.bmp,1
WEP937078H2A_21-5CW-ITISA49-2_362_1.bmp,0
WEP931201M2A_15-APG_ITIS_H47_1_376_2.bmp,1
WEE939001H0A_11-1FW-ITISA20-2_21_4.bmp,0
WEE93400411A_03-A7W-ITISA44-1_330_3.bmp,0
WEP93630953A_11-O2W-ITISA57-2_92_2.bmp,0
WEL91511312A_01-WSC-ITISA09-1_317_1.bmp,0
WEP93712152A_21-1BW-ITISA46-1_42_1.bmp,0
WEP935326D3A_22-APG_ITIS_H09_1_156_3.bmp,1
WEL93514255A_50-APG_ITIS_H50_2_21_4.bmp,1
WEP936096N3A_01-WV4-ITISA45-1_161_1.bmp,0
WEP938028H3A_03-APG_ITIS_H53_2_136_1.bmp,1
WEL927267D5A_26-WCM-ITISA53-2_325_2.bmp,0
WEP938454H2A_36-APG_ITIS_H50_1_333_4.bmp,1
WEP93420793A_35-APG_ITIS_H115_2_158_2.bmp,1
WEP93724851A_16-5CW-ITISA43-2_331_3.bmp,0
WEP93723942A_01-5CW-ITISA46-1_993_3.bmp,0
WEP935326D3A_59-APG_ITIS_H115_2_195_4.bmp,1
WEL93528615A_08-A7W-ITISA13-2_358_2.bmp,0
WEL936218K5A_60-3GW-ITISA54-1_70_2.bmp,0
WEL91128011A_01-W20-ITISA09-1_265_3.bmp,0
WEP93809111A_14-PTW-ITISA73-2_290_4.bmp,0
WEP93808310A_11-VAW-ITISA73-2_368_4.bmp,0
WEP933196D4A_03-APG_ITIS_H53_2_217_2.bmp,1
WEP93116291A_01-APG_ITIS_H47_1_133_1.bmp,1
WEL93728915A_22-6BW-ITISA54-1_243_1.bmp,0
WEP93714414A_14-WDV-ITISA75-1_202_3.bmp,0
WEP93340193A_34-APG_ITIS_H56_1_85_4.bmp,1
WEP937078H1A_16-5CW-ITISA51-2_132_2.bmp,0
WEL930421F7A_25-APG_ITIS_H13_2_240_2.bmp,1
WEP936170A3A_01-1GW-ITISA44-1_113_1.bmp,0
WEL93821755A_18-5CW-ITISA51-2_315_4.bmp,0
WEP937262D5A_15-6CW-ITISA45-2_332_1.bmp,0
WEP93809131A_11-PTW-ITISA73-1_385_4.bmp,1
WEP93714313A_16-TVW-ITISA43-1_1167_1.bmp,0
WEP938028R3A_01-W1A-ITISA73-2_309_4.bmp,0
WEL927267D5A_20-WCM-ITISA53-2_272_2.bmp,0
WEP93724114A_54-5CW-ITISA51-2_241_1.bmp,0
WEP93617352A_36-1GW-ITISA49-1_47_2.bmp,0
WEL93143855A_22-APG_ITIS_H13_2_56_4.bmp,1
WEP932014C4A_13-Z2W-ITISA44-2_375_2.bmp,0
WEP93714111A_04-TXW-ITISA45-2_464_2.bmp,0
WEP93904531A_01-APG_ITIS_H166_2_261_1.bmp,1
WEL93104255A_29-APG_ITIS_H166_1_159_1.bmp,1
WEE939001H0A_06-1FW-ITISA20-2_296_4.bmp,0
WEL93723955A_09-5CW-ITISA53-2_185_2.bmp,0
WEL927267D5A_21-WCM-ITISA53-1_195_4.bmp,0
WEP93739561A_14-APG_ITIS_H35_1_703_3.bmp,1
WEP93518593A_21-APG_ITIS_H54_1_80_1.bmp,1
WEP937400J5A_05-A1W-ITISA47-2_283_2.bmp,0
WEP93622711A_56-LJW-ITISA56-2_220_1.bmp,0
WEP93708112A_33-RRW-ITISA57-2_161_1.bmp,0
WEP93706811A_51-5CW-ITISA49-2_355_2.bmp,0
WEP93808121A_04-PFW-ITISA73-1_37_1.bmp,0
WEP93706894A_51-5CW-ITISA43-1_234_2.bmp,0
WEP937068D4A_11-5CW-ITISA51-2_100_3.bmp,0
WEP93731893A_06-LNW-ITISA45-2_87_1.bmp,0
WEP93808144A_29-PFW-ITISA73-2_356_4.bmp,0
WEP938505D3A_06-APG_ITIS_H52_1_945_1.bmp,1
WEP935231D2A_01-APG_ITIS_H112_2_349_2.bmp,1
WEL93539115A_49-A4W-ITISA52-2_300_4.bmp,0
WEP93849411A_36-APG_ITIS_H52_1_304_1.bmp,1
WEL927267D5A_13-WCM-ITISA53-1_28_1.bmp,0
WEP938032B1A_06-A1W-ITISA47-1_244_3.bmp,0
WEP93724851A_31-5CW-ITISA35-2_59_1.bmp,0
WEA938001H3A_59-5CW-ITISA51-1_62_2.bmp,0
WEL93738895A_02-W2G-ITISA54-1_192_4.bmp,0
WEL927267D5A_20-WCM-ITISA53-2_118_1.bmp,0
WEL93407711A_04-JVW-ITISA13-2_9_1.bmp,0
WEP93832113A_51-APG_ITIS_H09_1_239_2.bmp,1
WEL93411095A_12-APG_ITIS_H09_1_249_3.bmp,1
